x,y
0.03581773802472612,0.03581008002478838
0.03644611939358096,0.03643805124688323
0.037074500762435805,0.037066008080935055
0.03770288213129065,0.03769395027898685
0.03833126350014549,0.03832187759308738
0.03895964486900034,0.03894978977529132
0.03958802623785518,0.03957768657765928
0.040216407606710025,0.04020556775225798
0.04084478897556487,0.04083343305116029
0.04147317034441971,0.04146128222644533
0.04210155171327456,0.04208911503019863
0.0427299330821294,0.04271693121451216
0.043358314450984245,0.04334473053148445
0.04398669581983909,0.043972512733220705
0.04461507718869393,0.044600277571832866
0.04524345855754878,0.04522802479943975
0.045871839926403625,0.045855754168167125
0.046500221295258465,0.046483465430147794
0.04712860266411331,0.04711115833752173
0.04775698403296816,0.047738832642436155
0.048385365401823,0.0483664880970456
0.049013746770677845,0.048994124453512096
0.049642128139532685,0.04962174146400517
0.05027050950838753,0.050249338880702016
0.05089889087724238,0.050876916455787534
0.05152727224609722,0.05150447394145449
0.052155653614952065,0.05213201108990357
0.052784034983806905,0.052759527653343484
0.05341241635266175,0.05338702338399108
0.0540407977215166,0.054014498034071434
0.05466917909037144,0.05464195135581793
0.055297560459226285,0.0552693831014724
0.05592594182808113,0.05589679302328516
0.05655432319693597,0.05652418087351517
0.05718270456579082,0.05715154640443011
0.057811085934645665,0.057778889368306455
0.058439467303500504,0.058406209517429586
0.05906784867235535,0.05903350660409392
0.05969623004121019,0.059660780380602955
0.06032461141006504,0.06028803059926942
0.060952992778919884,0.060915257012415305
0.061581374147774724,0.06154245937237204
0.06220975551662957,0.06216963743148053
0.06283813688548441,0.06279679094209129
0.06346651825433926,0.0634239196565645
0.0640948996231941,0.0640510233272702
0.06472328099204895,0.06467810170658822
0.06535166236090378,0.06530515454690843
0.06598004372975863,0.06593218160063082
0.06660842509861348,0.0665591826201655
0.06723680646746832,0.06718615735793287
0.06786518783632317,0.06781310556636375
0.06849356920517802,0.06844002699789939
0.06912195057403285,0.06906692140499163
0.0697503319428877,0.06969378854010298
0.07037871331174254,0.07032062815570674
0.07100709468059739,0.07094744000428704
0.07163547604945224,0.07157422383833899
0.07226385741830707,0.07220097941036874
0.07289223878716192,0.07282770647289367
0.07352062015601676,0.07345440477844235
0.07414900152487161,0.0740810740795547
0.07477738289372646,0.07470771412878216
0.0754057642625813,0.07533432467868764
0.07603414563143614,0.07596090548184575
0.07666252700029098,0.07658745629084283
0.07729090836914583,0.07721397685827708
0.07791928973800068,0.07784046693675861
0.07854767110685552,0.0784669262789096
0.07917605247571036,0.0790933546373643
0.0798044338445652,0.07971975176476934
0.08043281521342005,0.08034611741378352
0.0810611965822749,0.08097245133707814
0.08168957795112974,0.08159875328733705
0.08231795931998458,0.08222502301725669
0.08294634068883942,0.08285126027954624
0.08357472205769427,0.0834774648269277
0.08420310342654912,0.08410363641213595
0.08483148479540396,0.08472977478791895
0.0854598661642588,0.0853558797070377
0.08608824753311364,0.0859819509222665
0.08671662890196849,0.08660798818639288
0.08734501027082334,0.08723399125221783
0.08797339163967818,0.08785995987255579
0.08860177300853303,0.08848589380023483
0.08923015437738786,0.08911179278809674
0.08985853574624271,0.08973765658899707
0.09048691711509756,0.09036348495580529
0.0911152984839524,0.09098927764140484
0.09174367985280725,0.09161503439869327
0.09237206122166208,0.09224075498058229
0.09300044259051693,0.09286643913999795
0.09362882395937178,0.09349208662988061
0.09425720532822662,0.09411769720318515
0.09488558669708147,0.09474327061288103
0.09551396806593632,0.09536880661195235
0.09614234943479115,0.09599430495339802
0.096770730803646,0.09661976539023182
0.09739911217250084,0.09724518767548246
0.09802749354135569,0.09787057156219375
0.09865587491021054,0.09849591680342466
0.09928425627906537,0.09912122315224939
0.09991263764792022,0.09974649036175752
0.10054101901677506,0.1003717181850541
0.10116940038562991,0.1009969063752597
0.10179778175448476,0.10162205468551054
0.10242616312333959,0.10224716286895862
0.10305454449219444,0.10287223067877176
0.10368292586104928,0.10349725786813373
0.10431130722990413,0.10412224419024432
0.10493968859875898,0.1047471893983195
0.10556806996761381,0.10537209324559142
0.10619645133646866,0.10599695548530862
0.1068248327053235,0.10662177587073601
0.10745321407417835,0.10724655415515508
0.1080815954430332,0.10787129009186391
0.10870997681188804,0.10849598343417731
0.10933835818074288,0.1091206339354269
0.10996673954959772,0.10974524134896124
0.11059512091845257,0.1103698054281459
0.11122350228730742,0.11099432592636352
0.11185188365616226,0.11161880259701402
0.1124802650250171,0.11224323519351455
0.11310864639387194,0.11286762346929972
0.11373702776272679,0.11349196717782163
0.11436540913158164,0.11411626607254995
0.11499379050043648,0.11474051990697205
0.11562217186929133,0.11536472843459314
0.11625055323814616,0.11598889140893626
0.11687893460700101,0.11661300858354248
0.11750731597585586,0.11723707971197092
0.1181356973447107,0.11786110454779893
0.11876407871356555,0.11848508284462207
0.11939246008242038,0.11910901435605432
0.12002084145127523,0.11973289883572817
0.12064922282013008,0.12035673603729462
0.12127760418898492,0.12098052571442335
0.12190598555783977,0.1216042676208028
0.1225343669266946,0.1222279615101403
0.12316274829554945,0.12285160713616215
0.1237911296644043,0.12347520425261367
0.12441951103325914,0.12409875261325935
0.12504789240211397,0.12472225197188291
0.12567627377096882,0.12534570208228749
0.12630465513982367,0.12596910269829556
0.12693303650867852,0.12659245357374926
0.12756141787753336,0.1272157544625103
0.1281897992463882,0.1278390051184601
0.12881818061524306,0.1284622052955
0.1294465619840979,0.1290853547475512
0.13007494335295275,0.12970845322855498
0.13070332472180757,0.13033150049247266
0.13133170609066241,0.13095449629328593
0.13196008745951726,0.1315774403849967
0.1325884688283721,0.13220033252162725
0.13321685019722695,0.1328231724572205
0.1338452315660818,0.1334459599458399
0.13447361293493665,0.13406869474156968
0.1351019943037915,0.13469137659851474
0.13573037567264634,0.13531400527080106
0.1363587570415012,0.13593658051257546
0.13698713841035604,0.13655910207800598
0.13761551977921085,0.13718156972128173
0.1382439011480657,0.1378039831966133
0.13887228251692055,0.1384263422582325
0.1395006638857754,0.13904864666039268
0.14012904525463024,0.13967089615736877
0.1407574266234851,0.1402930905034574
0.14138580799233993,0.14091522945297694
0.14201418936119478,0.14153731276026768
0.14264257073004963,0.14215934017969184
0.14327095209890447,0.14278131146563372
0.14389933346775932,0.14340322637249983
0.14452771483661414,0.14402508465471883
0.145156096205469,0.1446468860667419
0.14578447757432383,0.14526863036304252
0.14641285894317868,0.14589031729811683
0.14704124031203353,0.14651194662648354
0.14766962168088837,0.14713351810268419
0.14829800304974322,0.1477550314812831
0.14892638441859807,0.14837648651686755
0.14955476578745291,0.14899788296404784
0.15018314715630776,0.14961922057745747
0.1508115285251626,0.15024049911175305
0.15143990989401743,0.15086171832161466
0.15206829126287227,0.15148287796174573
0.15269667263172712,0.15210397778687318
0.15332505400058197,0.15272501755174764
0.15395343536943681,0.15334599701114335
0.15458181673829166,0.15396691591985848
0.1552101981071465,0.15458777403271498
0.15583857947600135,0.15520857110455888
0.1564669608448562,0.15582930689026037
0.15709534221371105,0.15644998114471367
0.15772372358256587,0.15707059362283748
0.1583521049514207,0.1576911440795748
0.15898048632027556,0.15831163226989312
0.1596088676891304,0.1589320579487845
0.16023724905798525,0.15955242087126578
0.1608656304268401,0.1601727207923785
0.16149401179569495,0.16079295746718902
0.1621223931645498,0.16141313065078883
0.16275077453340464,0.16203324009829437
0.1633791559022595,0.16265328556484726
0.16400753727111433,0.16327326680561444
0.16463591863996915,0.16389318357578814
0.165264300008824,0.1645130356305861
0.16589268137767885,0.16513282272525162
0.1665210627465337,0.16575254461505362
0.16714944411538854,0.16637220105528674
0.1677778254842434,0.16699179180127152
0.16840620685309823,0.16761131660835443
0.16903458822195308,0.16823077523190794
0.16966296959080793,0.1688501674273307
0.17029135095966277,0.16946949295004754
0.1709197323285176,0.17008875155550965
0.17154811369737244,0.17070794299919467
0.1721764950662273,0.1713270670366067
0.17280487643508213,0.1719461234232765
0.17343325780393698,0.1725651119147615
0.17406163917279183,0.173184032266646
0.17469002054164667,0.17380288423454113
0.17531840191050152,0.17442166757408512
0.17594678327935637,0.1750403820409432
0.1765751646482112,0.17565902739080783
0.17720354601706606,0.1762776033793988
0.17783192738592088,0.1768961097624632
0.17846030875477573,0.17751454629577576
0.17908869012363057,0.17813291273513862
0.17971707149248542,0.1787512088363817
0.18034545286134027,0.17936943435536268
0.1809738342301951,0.17998758904796705
0.18160221559904996,0.18060567267010835
0.1822305969679048,0.18122368497772812
0.18285897833675965,0.1818416257267961
0.1834873597056145,0.18245949467331027
0.18411574107446935,0.18307729157329697
0.18474412244332417,0.18369501618281092
0.185372503812179,0.18431266825793555
0.18600088518103386,0.18493024755478274
0.1866292665498887,0.18554775382949326
0.18725764791874355,0.1861651868382366
0.1878860292875984,0.18678254633721125
0.18851441065645325,0.18739983208264469
0.1891427920253081,0.18801704383079357
0.18977117339416294,0.18863418133794368
0.1903995547630178,0.18925124436041021
0.19102793613187263,0.18986823265453773
0.19165631750072745,0.19048514597670022
0.1922846988695823,0.19110198408330148
0.19291308023843715,0.1917187467307748
0.193541461607292,0.1923354336755834
0.19416984297614684,0.19295204467422028
0.19479822434500169,0.19356857948320855
0.19542660571385653,0.19418503785910132
0.19605498708271138,0.1948014195584819
0.19668336845156623,0.1954177243379639
0.19731174982042107,0.19603395195419127
0.1979401311892759,0.19665010216383838
0.19856851255813074,0.19726617472361035
0.19919689392698559,0.1978821693902428
0.19982527529584043,0.1984980859205021
0.20045365666469528,0.19911392407118558
0.20108203803355013,0.19972968359912144
0.20171041940240497,0.2003453642611689
0.20233880077125982,0.2009609658142184
0.20296718214011467,0.20157648801519162
0.2035955635089695,0.20219193062104146
0.20422394487782436,0.2028072933887524
0.20485232624667918,0.20342257607534028
0.20548070761553403,0.20403777843785273
0.20610908898438887,0.20465290023336902
0.20673747035324372,0.2052679412190002
0.20736585172209857,0.20588290115188923
0.2079942330909534,0.2064977797892112
0.20862261445980826,0.20711257688817308
0.2092509958286631,0.20772729220601427
0.20987937719751795,0.20834192550000633
0.2105077585663728,0.2089564765274532
0.21113613993522762,0.2095709450456913
0.21176452130408246,0.21018533081208976
0.2123929026729373,0.21079963358405027
0.21302128404179216,0.2114138531190073
0.213649665410647,0.21202798917442817
0.21427804677950185,0.2126420415078132
0.2149064281483567,0.21325600987669582
0.21553480951721155,0.21386989403864254
0.2161631908860664,0.2144836937512531
0.21679157225492124,0.2150974087721606
0.21741995362377609,0.21571103885903167
0.2180483349926309,0.21632458376956637
0.21867671636148575,0.2169380432614985
0.2193050977303406,0.21755141709259543
0.21993347909919544,0.21816470502065852
0.2205618604680503,0.21877790680352294
0.22119024183690514,0.21939102219905793
0.22181862320575998,0.22000405096516684
0.22244700457461483,0.22061699285978717
0.22307538594346968,0.2212298476408908
0.22370376731232453,0.22184261506648395
0.22433214868117937,0.22245529489460736
0.2249605300500342,0.22306788688333634
0.22558891141888904,0.22368039079078092
0.22621729278774388,0.22429280637508592
0.22684567415659873,0.22490513339443094
0.22747405552545358,0.22551737160703067
0.22810243689430842,0.22612952077113477
0.22873081826316327,0.22674158064502814
0.22935919963201812,0.22735355098703086
0.22998758100087296,0.22796543155549845
0.2306159623697278,0.2285772221088218
0.23124434373858266,0.22918892240542738
0.23187272510743748,0.22980053220377727
0.23250110647629232,0.23041205126236938
0.23312948784514717,0.23102347933973735
0.23375786921400202,0.23163481619445075
0.23438625058285686,0.2322460615851152
0.2350146319517117,0.23285721527037245
0.23564301332056656,0.23346827700890044
0.2362713946894214,0.2340792465594134
0.23689977605827625,0.234690123680662
0.2375281574271311,0.23530090813143337
0.23815653879598592,0.23591159967055123
0.23878492016484076,0.23652219805687605
0.2394133015336956,0.23713270304930503
0.24004168290255046,0.23774311440677226
0.2406700642714053,0.23835343188824878
0.24129844564026015,0.2389636552527427
0.241926827009115,0.23957378425929937
0.24255520837796984,0.2401838186670013
0.2431835897468247,0.2407937582349684
0.24381197111567954,0.24140360272235803
0.24444035248453438,0.24201335188836506
0.2450687338533892,0.24262300549222202
0.24569711522224405,0.24323256329319923
0.2463254965910989,0.24384202505060476
0.24695387795995374,0.24445139052378465
0.2475822593288086,0.24506065947212288
0.24821064069766344,0.24566983165504166
0.24883902206651828,0.24627890683200138
0.24946740343537313,0.24688788476250062
0.25009578480422795,0.2474967652060765
0.2507241661730828,0.24810554792230458
0.25135254754193764,0.24871423267079903
0.2519809289107925,0.24932281921121266
0.25260931027964734,0.24993130730323707
0.2532376916485022,0.25053969670660275
0.25386607301735703,0.2511479871810792
0.2544944543862119,0.2517561784864749
0.2551228357550667,0.2523642703826375
0.25575121712392157,0.252972262629454
0.2563795984927764,0.2535801549868506
0.25700797986163126,0.25418794721479304
0.2576363612304861,0.2547956390732867
0.25826474259934096,0.2554032303223762
0.2588931239681958,0.2560107207221465
0.25952150533705065,0.2566181100327217
0.2601498867059055,0.2572253980142664
0.26077826807476034,0.25783258442698487
0.26140664944361514,0.25843966903112153
0.26203503081247,0.25904665158696116
0.26266341218132483,0.2596535318548287
0.2632917935501797,0.26026030959508945
0.2639201749190345,0.26086698456814933
0.26454855628788937,0.2614735565344547
0.2651769376567442,0.26208002525449264
0.26580531902559906,0.2626863904887911
0.2664337003944539,0.26329265199791874
0.26706208176330876,0.26389880954248524
0.2676904631321636,0.26450486288314135
0.26831884450101845,0.2651108117805789
0.2689472258698733,0.26571665599553107
0.26957560723872814,0.26632239528877233
0.270203988607583,0.26692802942111854
0.27083236997643784,0.26753355815342705
0.2714607513452927,0.268138981246597
0.27208913271414753,0.26874429846156905
0.2727175140830024,0.2693495095593258
0.2733458954518572,0.2699546143008917
0.27397427682071207,0.2705596124473331
0.2746026581895669,0.27116450375975865
0.2752310395584217,0.271769287999319
0.27585942092727656,0.27237396492720717
0.2764878022961314,0.27297853430465857
0.27711618366498625,0.27358299589295104
0.2777445650338411,0.27418734945340495
0.27837294640269594,0.2747915947473834
0.2790013277715508,0.27539573153629215
0.27962970914040564,0.27599975958157985
0.2802580905092605,0.27660367864473817
0.28088647187811533,0.2772074884873017
0.2815148532469702,0.27781118887084816
0.282143234615825,0.27841477955699856
0.28277161598467987,0.27901826030741717
0.2833999973535347,0.2796216308838117
0.28402837872238956,0.2802248910479334
0.2846567600912444,0.280828040561577
0.28528514146009926,0.28143107918658106
0.2859135228289541,0.2820340066848278
0.28654190419780895,0.28263682281824337
0.2871702855666638,0.283239527348798
0.28779866693551864,0.2838421200385058
0.28842704830437343,0.2844446006494251
0.2890554296732283,0.28504696894365866
0.28968381104208313,0.2856492246833534
0.290312192410938,0.28625136763070064
0.2909405737797928,0.28685339754793643
0.29156895514864767,0.2874553141973413
0.2921973365175025,0.2880571173412406
0.29282571788635736,0.28865880674200445
0.2934540992552122,0.2892603821620478
0.29408248062406706,0.2898618433638308
0.2947108619929219,0.2904631901098586
0.29533924336177675,0.29106442216268147
0.2959676247306316,0.291665539284895
0.29659600609948644,0.29226654123914036
0.2972243874683413,0.29286742778810393
0.29785276883719614,0.2934681986945178
0.298481150206051,0.2940688537211596
0.29910953157490583,0.2946693926308529
0.2997379129437607,0.29526981518646706
0.3003662943126155,0.2958701211509172
0.30099467568147037,0.29647031028716475
0.3016230570503252,0.29707038235821714
0.30225143841918,0.2976703371271279
0.30287981978803485,0.29827017435699726
0.3035082011568897,0.2988698938109714
0.30413658252574455,0.2994694952522433
0.3047649638945994,0.3000689784440525
0.30539334526345424,0.3006683431496851
0.3060217266323091,0.3012675891324741
0.30665010800116393,0.30186671615579935
0.3072784893700188,0.30246572398308774
0.30790687073887363,0.30306461237781307
0.3085352521077285,0.3036633811034965
0.3091636334765833,0.3042620299237062
0.30979201484543817,0.30486055860205796
0.310420396214293,0.3054589669022148
0.31104877758314786,0.30605725458788735
0.3116771589520027,0.3066554214228338
0.31230554032085756,0.3072534671708603
0.3129339216897124,0.3078513915958204
0.31356230305856725,0.308449194461616
0.3141906844274221,0.3090468755321967
0.31481906579627694,0.3096444345715602
0.31544744716513173,0.31024187134375253
0.3160758285339866,0.310839185612868
0.3167042099028414,0.3114363771430491
0.3173325912716963,0.3120334456984871
0.3179609726405511,0.3126303910434215
0.31858935400940597,0.31322721294214056
0.3192177353782608,0.31382391115898145
0.31984611674711566,0.3144204854583299
0.3204744981159705,0.3150169356046208
0.32110287948482535,0.31561326136233797
0.3217312608536802,0.3162094624960144
0.32235964222253505,0.3168055387702321
0.3229880235913899,0.31740148994962264
0.32361640496024474,0.31799731579886686
0.3242447863290996,0.318593016082695
0.32487316769795443,0.31918859056588716
0.3255015490668093,0.31978403901327285
0.32612993043566413,0.32037936118973137
0.326758311804519,0.32097455686019194
0.3273866931733738,0.3215696257896339
0.32801507454222867,0.3221645677430862
0.32864345591108346,0.3227593824856284
0.3292718372799383,0.3233540697823901
0.32990021864879315,0.3239486293985511
0.330528600017648,0.3245430610993418
0.33115698138650285,0.325137364650043
0.3317853627553577,0.3257315398159862
0.33241374412421254,0.32632558636255343
0.3330421254930674,0.32691950405517767
0.33367050686192223,0.3275132926593427
0.3342988882307771,0.3281069519405833
0.3349272695996319,0.3287004816644854
0.3355556509684868,0.3292938815966858
0.3361840323373416,0.32988715150287296
0.33681241370619647,0.3304802911487863
0.3374407950750513,0.33107330030021687
0.33806917644390616,0.3316661787230073
0.338697557812761,0.3322589261830517
0.33932593918161585,0.33285154244629594
0.3399543205504707,0.33344402727873773
0.34058270191932555,0.3340363804464267
0.3412110832881804,0.3346286017154643
0.3418394646570352,0.3352206908520043
0.34246784602589003,0.3358126476222525
0.3430962273947449,0.33640447179246696
0.3437246087635997,0.3369961631289582
0.3443529901324546,0.33758772139808907
0.3449813715013094,0.338179146366275
0.34560975287016427,0.3387704377999841
0.3462381342390191,0.33936159546573724
0.34686651560787396,0.33995261913010805
0.3474948969767288,0.34054350855972293
0.34812327834558365,0.3411342635212616
0.3487516597144385,0.3417248837814566
0.34938004108329335,0.3423153691070938
0.3500084224521482,0.34290571926501234
0.35063680382100304,0.34349593402210465
0.3512651851898579,0.3440860131453167
0.35189356655871273,0.3446759564016481
0.3525219479275676,0.34526576355815186
0.3531503292964224,0.34585543438193495
0.3537787106652773,0.3464449686401581
0.3544070920341321,0.34703436610003596
0.35503547340298697,0.3476236265288372
0.35566385477184176,0.34821274969388455
0.3562922361406966,0.3488017353625551
0.35692061750955145,0.34939058330228007
0.3575489988784063,0.3499792932805451
0.35817738024726115,0.3505678650648904
0.358805761616116,0.3511562984229106
0.35943414298497084,0.35174459312225503
0.3600625243538257,0.3523327489306279
0.36069090572268053,0.3529207656157881
0.3613192870915354,0.35350864294554957
0.3619476684603902,0.35409638068778115
0.3625760498292451,0.3546839786104069
0.3632044311980999,0.35527143648140613
0.36383281256695477,0.3558587540688133
0.3644611939358096,0.3564459311407184
0.36508957530466446,0.3570329674652668
0.3657179566735193,0.3576198628106596
0.36634633804237415,0.3582066169451534
0.366974719411229,0.35879322963706056
0.36760310078008385,0.35937970065474945
0.3682314821489387,0.35996602976664427
0.3688598635177935,0.36055221674122523
0.36948824488664833,0.36113826134702876
0.3701166262555032,0.3617241633526474
0.370745007624358,0.3623099225267301
0.37137338899321287,0.3628955386379822
0.3720017703620677,0.3634810114551653
0.37263015173092257,0.364066340747098
0.3732585330997774,0.3646515262826552
0.37388691446863226,0.3652365678307687
0.3745152958374871,0.36582146516042724
0.37514367720634195,0.36640621804067636
0.3757720585751968,0.3669908262406188
0.37640043994405165,0.3675752895294142
0.3770288213129065,0.3681596076762797
0.37765720268176134,0.3687437804504895
0.3782855840506162,0.36932780762137535
0.37891396541947103,0.36991168895832643
0.3795423467883259,0.37049542423078957
0.3801707281571807,0.3710790132082692
0.3807991095260356,0.3716624556603276
0.3814274908948904,0.3722457513565847
0.38205587226374527,0.3728289000667187
0.38268425363260006,0.3734119015604656
0.3833126350014549,0.37399475560761963
0.38394101637030975,0.37457746197803327
0.3845693977391646,0.37516002044161717
0.38519777910801944,0.37574243076834046
0.3858261604768743,0.3763246927282308
0.38645454184572914,0.3769068060913745
0.387082923214584,0.37748877062791636
0.38771130458343883,0.37807058610806005
0.3883396859522937,0.37865225230206806
0.3889680673211485,0.3792337689802619
0.38959644869000337,0.3798151359130221
0.3902248300588582,0.3803963528707882
0.39085321142771307,0.3809774196240591
0.3914815927965679,0.38155833594339306
0.39210997416542276,0.38213910159940745
0.3927383555342776,0.3827197163627795
0.39336673690313245,0.3833001800042457
0.3939951182719873,0.3838804922946025
0.39462349964084215,0.3844606530047059
0.395251881009697,0.38504066190547176
0.3958802623785518,0.385620518767876
0.39650864374740663,0.3862002233629546
0.3971370251162615,0.38677977546180353
0.3977654064851163,0.387359174835579
0.39839378785397117,0.38793842125549766
0.399022169222826,0.38851751449283634
0.39965055059168086,0.3890964543189325
0.4002789319605357,0.3896752405051842
0.40090731332939056,0.39025387282305
0.4015356946982454,0.3908323510440495
0.40216407606710025,0.39141067493976284
0.4027924574359551,0.3919888442818313
0.40342083880480994,0.3925668588419571
0.4040492201736648,0.39314471839190357
0.40467760154251964,0.39372242270349533
0.4053059829113745,0.39429997154861823
0.40593436428022933,0.3948773646992195
0.4065627456490842,0.39545460192730797
0.407191127017939,0.3960316830049538
0.40781950838679387,0.396608607704289
0.4084478897556487,0.39718537579750735
0.4090762711245035,0.3977619870568643
0.40970465249335836,0.3983384412546773
0.4103330338622132,0.398914738163326
0.41096141523106805,0.39949087755525187
0.4115897965999229,0.4000668592029587
0.41221817796877774,0.4006426828790126
0.4128465593376326,0.4012183483560421
0.41347494070648744,0.401793855406738
0.4141033220753423,0.4023692038038538
0.41473170344419713,0.40294439332020576
0.415360084813052,0.40351942372867267
0.4159884661819068,0.40409429480219616
0.41661684755076167,0.4046690063137809
0.4172452289196165,0.4052435580364945
0.41787361028847136,0.40581794974346763
0.4185019916573262,0.4063921812078943
0.41913037302618106,0.4069662522030315
0.4197587543950359,0.4075401625021999
0.42038713576389075,0.4081139118787834
0.4210155171327456,0.4086875001062295
0.42164389850160044,0.4092609269580495
0.42227227987045524,0.4098341922078181
0.4229006612393101,0.4104072956291741
0.42352904260816493,0.4109802369958201
0.4241574239770198,0.4115530160815226
0.4247858053458746,0.4121256326601123
0.42541418671472947,0.41269808650548406
0.4260425680835843,0.41327037739159694
0.42667094945243916,0.4138425050924743
0.427299330821294,0.41441446938220405
0.42792771219014886,0.41498627003493865
0.4285560935590037,0.41555790682489496
0.42918447492785855,0.4161293795263548
0.4298128562967134,0.41670068791366466
0.43044123766556824,0.4172718317612359
0.4310696190344231,0.4178428108435448
0.43169800040327794,0.4184136249351329
0.4323263817721328,0.4189842738106067
0.43295476314098763,0.419554757244638
0.4335831445098425,0.4201250750119639
0.4342115258786973,0.4206952268873869
0.43483990724755217,0.4212652126457752
0.435468288616407,0.4218350320620623
0.4360966699852618,0.42240468491124755
0.43672505135411666,0.42297417096839607
0.4373534327229715,0.42354349000863883
0.43798181409182635,0.4241126418071727
0.4386101954606812,0.4246816261392606
0.43923857682953604,0.4252504427802316
0.4398669581983909,0.42581909150548103
0.44049533956724574,0.42638757209047046
0.4411237209361006,0.4269558843107278
0.44175210230495543,0.4275240279418476
0.4423804836738103,0.4280920027594907
0.4430088650426651,0.42865980853938507
0.44363724641151997,0.4292274450573249
0.4442656277803748,0.42979491208917164
0.44489400914922966,0.43036220941085335
0.4455223905180845,0.43092933679836526
0.44615077188693936,0.4314962940277697
0.4467791532557942,0.4320630808751961
0.44740753462464905,0.43262969711684135
0.4480359159935039,0.4331961425289695
0.44866429736235874,0.4337624168879121
0.44929267873121354,0.4343285199700683
0.4499210601000684,0.43489445155190504
0.45054944146892323,0.4354602114099566
0.4511778228377781,0.43602579932082536
0.4518062042066329,0.4365912150611815
0.45243458557548777,0.4371564584077631
0.4530629669443426,0.4377215291373766
0.45369134831319746,0.4382864270268962
0.4543197296820523,0.4388511518532646
0.45494811105090716,0.4394157033934929
0.455576492419762,0.4399800814246604
0.45620487378861685,0.440544285723915
0.4568332551574717,0.44110831606847334
0.45746163652632654,0.4416721722356205
0.4580900178951814,0.4422358540027106
0.45871839926403624,0.44279936114716634
0.4593467806328911,0.44336269344647966
0.45997516200174593,0.4439258506782114
0.4606035433706008,0.4444888326199914
0.4612319247394556,0.44505163904951894
0.46186030610831047,0.44561426974456253
0.4624886874771653,0.44617672448296003
0.4631170688460201,0.44673900304261877
0.46374545021487495,0.4473011052015157
0.4643738315837298,0.44786303073769745
0.46500221295258465,0.4484247794292803
0.4656305943214395,0.44898635105445034
0.46625897569029434,0.4495477453914637
0.4668873570591492,0.4501089622186465
0.46751573842800404,0.45067000131439483
0.4681441197968589,0.4512308624571751
0.46877250116571373,0.45179154542552385
0.4694008825345686,0.45235204999804807
0.4700292639034234,0.4529123759534252
0.47065764527227827,0.4534725230704032
0.4712860266411331,0.45403249112780053
0.47191440800998796,0.4545922799045065
0.4725427893788428,0.45515188917948124
0.47317117074769766,0.4557113187317556
0.4737995521165525,0.4562705683404314
0.47442793348540735,0.4568296377846817
0.4750563148542622,0.4573885268437506
0.47568469622311704,0.4579472352969533
0.47631307759197183,0.4585057629236765
0.4769414589608267,0.4590641095033783
0.4775698403296815,0.45962227481558815
0.4781982216985364,0.46018025863990714
0.4788266030673912,0.46073806075600804
0.47945498443624607,0.4612956809436353
0.4800833658051009,0.46185311898260545
0.48071174717395576,0.46241037465280654
0.4813401285428106,0.462967447734199
0.48196850991166545,0.46352433800681514
0.4825968912805203,0.46408104525075955
0.48322527264937515,0.4646375692462091
0.48385365401823,0.46519390977341285
0.48448203538708484,0.4657500666126926
0.4851104167559397,0.4663060395444424
0.48573879812479454,0.4668618283491291
0.4863671794936494,0.46741743280729214
0.48699556086250423,0.46797285269954386
0.4876239422313591,0.4685280878065694
0.4882523236002139,0.4690831379091269
0.48888070496906877,0.4696380027880475
0.48950908633792356,0.4701926822242355
